created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
"Thu Aug 31 21:18:42 +0000 2023;1697358273681494273;""Belakangan ini bacapres Prabowo Subianto dan Ganjar Pranowo semakin diidentikkan dengan citra Presiden Joko Widodo (Jokowi). Mengapa hal ini bisa terjadi?  https://t.co/eI3gRtFWzm  #prabowosubianto #ganjarpranowo #bacapres #jokowi #citra #nalarpolitik #pinterpolitik"";0;0;0;0;in;798770586784702464;1697358273681494273;pinterpolitik;https://twitter.com/pinterpolitik/status/1697358273681494273",,,,
"Thu Aug 31 21:15:47 +0000 2023;1697357538197643447;""@tukangrosok22_ @islah_bahrawi Antara Ganjar Pranowo dgn Prabowo. Jadilah Pororo wkwkwkkwk si Mbah  ... Yakin pasti menang si pororo"";0;0;0;0;in;1690342705426219008;1697270753874612641;Lopasarah242583;https://twitter.com/Lopasarah242583/status/1697357538197643447",,,,
"Thu Aug 31 21:12:50 +0000 2023;1697356798100205970;""@ganjarpranowo Genjer Pranowo.. ora mutu blas...!!  JANGAN PILIH... GP.  Masih banyak calon pemimpin di Indonesia yg lain...yg jauh lebih baik dr GP..!! https://t.co/SKz4einodA"";0;0;0;0;in;1583805020910551042;1696765943270281409;AsharIbnu;https://twitter.com/AsharIbnu/status/1697356798100205970",,,,
"Thu Aug 31 21:12:17 +0000 2023;1697356660975829129;""@ganjarpranowo   Pk sekolah  di Bilng gratis tpi bangunan ya tetep minta ke wali murid  ini klas sd negri  loh  aga aneh https://t.co/T9wIv2VbeV"";0;0;0;0;in;773899397188943873;1697356660975829129;roniSaipuloh3;https://twitter.com/roniSaipuloh3/status/1697356660975829129",,,,
"Thu Aug 31 21:09:14 +0000 2023;1697355892860285063;""@mr_pahlewa @ganjarpranowo Yang pasti tidak boleh ke partai tertentu😆"";0;0;0;0;in;1467177504578289668;1697199175950303369;Sartono68080392;https://twitter.com/Sartono68080392/status/1697355892860285063",,,,
"Thu Aug 31 21:08:04 +0000 2023;1697355595895193695;""@putinkhov @ganjarpranowo Sampeyan kok inget sich. Tapi gak jadi kok keburu ketahuan😆"";0;0;0;0;in;1467177504578289668;1697199175950303369;Sartono68080392;https://twitter.com/Sartono68080392/status/1697355595895193695",,,,
"Thu Aug 31 21:04:32 +0000 2023;1697354709856845831;""@ch_chotimah2 @ganjarpranowo Pak jokowi di palu apa kaitannya dengan ganjar?! Pak jokowi sering turba mikir rakyat sedangkan ganjar kerjaannya lari dan nonton bokep nol prestasi. Kasihan banget loe pura2 bahagia padahal sdh tau klo pak jokowi dukung prabowo. Mending jujur aja daripada membual terus",,,,
"Thu Aug 31 21:04:25 +0000 2023;1697354677732757760;""@ganjarpranowo Duit Baznas itu peruntukannya buat Rakyat yang tidak mampu tanpa memandang dari partai mana. Betul begitu ya pak? 😆"";0;0;0;0;in;1467177504578289668;1697199175950303369;Sartono68080392;https://twitter.com/Sartono68080392/status/1697354677732757760",,,,
"Thu Aug 31 20:58:47 +0000 2023;1697353261500727578;""@yaniarsim @ganjarpranowo @prabowo Percuma kalau wakilnya yang bermasalah"";0;0;0;1;in;761288940535951360;1697018332875248060;affandi_oding;https://twitter.com/affandi_oding/status/1697353261500727578",,,,
"Thu Aug 31 20:58:04 +0000 2023;1697353082936639536;""@GanjaOto @MuhammadDjazul1 @geloraco @ganjarpranowo @KPU_ID @PDI_Perjuangan Rakyat ??? Kadrun kali ...macam gerombolan kilafer. Ketika ditanya kesetian  sama Pancasila plintat plintut kek kentut."";0;0;0;0;in;1524009895515033600;1697091256395149435;zakarturun;https://twitter.com/zakarturun/status/1697353082936639536",,,,
"Thu Aug 31 20:54:00 +0000 2023;1697352056900620360;""@yaniarsim @ganjarpranowo @prabowo yang jelas bukan juga perubanan"";0;0;0;0;in;1558659440122859526;1697018332875248060;EFPA3794;https://twitter.com/EFPA3794/status/1697352056900620360",,,,
"Thu Aug 31 20:50:58 +0000 2023;1697351295194325472;""Ganjar Pranowo siap lakukan reformasi Korupsi dan birokrasi ribet ganggu pertumbuhan Indonesia  #ganjarpranowo #ganjar #ganjarforpresident2024 #ganjarmenangtotal #ganjarpranowori1 #ganjarpranowoforpresident2024 https://t.co/cgvj90mStN"";0;0;0;0;in;1649397444562567169;1697351295194325472;sdin9139;https://twitter.com/sdin9139/status/1697351295194325472",,,,
"Thu Aug 31 20:49:27 +0000 2023;1697350912669544478;""1.000 Jenderal purnawirawan TNI-POLRI dekalarasi dukung Ganjar Pranowo  #ganjarpranowo #ganjar #ganjarforpresident2024 #ganjarmenangtotal #ganjarpranowori1 #ganjarpranowoforpresident2024 https://t.co/rCKVg686KV"";0;0;0;0;in;1649397444562567169;1697350912669544478;sdin9139;https://twitter.com/sdin9139/status/1697350912669544478",,,,
"Thu Aug 31 20:46:48 +0000 2023;1697350246664409542;""Ganjar imbau Kades perbanyak inovasi langkah pengentasan kemiskinan  #ganjarpranowo #ganjar #ganjarforpresident2024 #ganjarmenangtotal #ganjarpranowori1 #ganjarpranowoforpresident2024 https://t.co/6kI59iBVqw"";0;0;0;0;in;1649397444562567169;1697350246664409542;sdin9139;https://twitter.com/sdin9139/status/1697350246664409542",,,,
"Thu Aug 31 20:46:04 +0000 2023;1697350060915532116;""Eeitsss",,,,
"Thu Aug 31 20:43:36 +0000 2023;1697349440338841906;""Gubernur Jawa Tengah",,,,
"Thu Aug 31 20:37:14 +0000 2023;1697347837762408523;""@KerjaBrngGanjar @ganjarpranowo Ganjar Pranowo Presiden 2024"";0;0;0;0;in;1567787686811045890;1697266085794595155;Sangjua46308297;https://twitter.com/Sangjua46308297/status/1697347837762408523",,,,
"Thu Aug 31 20:34:15 +0000 2023;1697347087921504533;""@GunRomli @ganjarpranowo Bokep mania"";0;0;0;0;in;1603621048779694080;1696797649234751519;mansurzain8;https://twitter.com/mansurzain8/status/1697347087921504533",,,,
"Thu Aug 31 20:34:09 +0000 2023;1697347060419432794;""@ch_chotimah2 @ganjarpranowo Emang prestasi ganjar itu apa?"";0;0;0;0;in;274641499;1697088755205881940;tommy_pmd;https://twitter.com/tommy_pmd/status/1697347060419432794",,,,
"Thu Aug 31 20:32:06 +0000 2023;1697346546134884567;""Politik Capres dan Cawapres ""Bancinto di awak kawin di urang"" Jangan Galau mungkin saja masih ada perubahan koalisi parpol pendukung sebelu pendaftaran ke KPU ....Jangn juga kawin lari atau kawin paksa. @jokowi @ganjarpranowo @sandiuno @erickthohir @aniesbaswedan"";0;0;0;1;in;2204843750;1697346546134884567;sulaimandatu1;https://twitter.com/sulaimandatu1/status/1697346546134884567",,,,
"Thu Aug 31 20:31:26 +0000 2023;1697346379751051562;""@ganjarpranowo Luar biasa the next president."";0;0;1;1;in;1497085830535741440;1697072198568337861;MariusTela;https://twitter.com/MariusTela/status/1697346379751051562",,,,
"Thu Aug 31 20:30:28 +0000 2023;1697346134409379841;""@BungkusTukang @jokowi @ganjarpranowo Ini lah prestasi yg nyata utk pengentasan kemiskinan ",,,,
"Thu Aug 31 20:25:39 +0000 2023;1697344922423279890;""Walaupun milih AHY merupakan blunder",,,,
"Thu Aug 31 20:21:30 +0000 2023;1697343880587575627;""Pengkhianatan @aniesbaswedan mungkin jalan Tuhan untuk mewujudkan mimpi @SBYudhoyono ..   Pasangan @ganjarpranowo - @AgusYudhoyono sangat mungkin terwujud &amp  memenangkan pemilu. Karena di belakang keduanya berdiri Presiden RI ke 5",,,,
"Thu Aug 31 20:17:36 +0000 2023;1697342898399027320;""@Mohamad41967776 @ch_chotimah2 @ganjarpranowo SMK Negeri Jateng",,,,
"Thu Aug 31 20:15:35 +0000 2023;1697342390519091235;""@ch_chotimah2 @ganjarpranowo satu²nya presiden di dunia yg kerjaannya cuma jalan² trus bagi² sembako",,,,
"Thu Aug 31 20:15:27 +0000 2023;1697342358092927260;""Ganjar Pranowo hadir mengisi acara talk show ‘Road to IdeaFest 2023 : Lead Talk’ di Ballroom Djakarta Theater", Jakarta Pusat,,,
"Thu Aug 31 20:04:34 +0000 2023;1697339618419757513;""@Miduk17 Prabowo = calon presiden rekomendasi presiden. Ganjar Pranowo = calon presiden pilihan presiden. Anies Baswedan = calon presiden pilihan rakyat. Nah",,,,
"Thu Aug 31 20:03:12 +0000 2023;1697339273970929943;""Ganjar Pranowo 👍👍👍"";0;0;1;5;in;3240542370;1697339273970929943;cah_bagoezz77;https://twitter.com/cah_bagoezz77/status/1697339273970929943",,,,
"Thu Aug 31 20:02:40 +0000 2023;1697339138750763228;""Masih tetap pak @ganjarpranowo Diurutan nomor wahid 👍👍👍👍 Tak boleh jumawa dan berbesar hati tapi tetap berusaha dan bertawakal untuk meraih kemenangan karena persaingan dan dinamika trus ada 🇮🇩🤟   https://t.co/awdjhQ7iWD"";0;0;2;6;in;1567566372359794695;1697339138750763228;EdiArif96983478;https://twitter.com/EdiArif96983478/status/1697339138750763228",,,,
"Thu Aug 31 19:55:53 +0000 2023;1697337431287353719;""@aryabiput @Sna_indi @ganjarpranowo Makanya baca",,,,
"Thu Aug 31 19:48:09 +0000 2023;1697335488133419489;""@ganjarpranowo @BM_DPUPR_Wsb Jatim kok aspalnya jelek jelek pak"";0;0;0;0;in;3800498414;1697107128568381550;krissmahen;https://twitter.com/krissmahen/status/1697335488133419489",,,,
"Thu Aug 31 19:47:16 +0000 2023;1697335263863984551;""@ch_chotimah2 @ganjarpranowo Tadi malam faham balik ke Bogor ikut macet macetan https://t.co/SVYa4rGWKz"";0;0;0;0;in;782241085;1697088755205881940;penikmatkudapan;https://twitter.com/penikmatkudapan/status/1697335263863984551",,,,
"Thu Aug 31 19:46:28 +0000 2023;1697335063955067373;""@ch_chotimah2 @Anak__Ogi @ganjarpranowo Q sih ikuti arahan pkde aja dah. Alasannya",,,,
"Thu Aug 31 19:44:12 +0000 2023;1697334493814936021;""@yaniarsim @ganjarpranowo @prabowo Kawan nya aja dikhianatin",,,,
"Thu Aug 31 19:35:43 +0000 2023;1697332357500719492;""@Aryprasetyo85 @ganjarpranowo Alhamdulillah ......."";0;0;0;2;in;1067127607043342337;1697270591378895303;endonesiatwit;https://twitter.com/endonesiatwit/status/1697332357500719492",,,,
"Thu Aug 31 19:31:26 +0000 2023;1697331280051056658;""@dhidhiLp @Sna_indi @ganjarpranowo Bukan kah yg anda katakan itu karakter jungjungan mu",,,,
"Thu Aug 31 19:29:57 +0000 2023;1697330903868125500;""Perbedaan antara Ganjar Pranowo",,,,
"Thu Aug 31 19:25:22 +0000 2023;1697329753802551729;""@bpbdjateng @sarda_jateng @BNPB_Indonesia @ganjarpranowo @TajYasinMZ @humasjateng @kominfo_jtg @provjateng @cpbergas Terima kasih @bpbdjateng ....semoga sinergitas dalam penanggulangan bencana selalu solid dan tangguh. Hohhe #avignamjagadsamagram"";0;0;0;0;in;79172451;1694150071519187233;sempronkz;https://twitter.com/sempronkz/status/1697329753802551729",,,,
"Thu Aug 31 19:25:19 +0000 2023;1697329741236416515;""Ganjar Pranowo hadir mengisi acara talk show ‘Road to IdeaFest 2023 : Lead Talk’ di Ballroom Djakarta Theater", Jakarta Pusat,,,
"Thu Aug 31 19:22:30 +0000 2023;1697329031690203586;""@tvOneNews Ganjar Pranowo Presiden 2024"";0;0;0;0;in;1684419661209964553;1697293965161349574;pemudakadempel;https://twitter.com/pemudakadempel/status/1697329031690203586",,,,
"Thu Aug 31 19:22:03 +0000 2023;1697328916036465114;""@tvOneNews Ganjar Pranowo Presiden 2024"";0;0;0;0;in;1684419661209964553;1697309437189673401;pemudakadempel;https://twitter.com/pemudakadempel/status/1697328916036465114",,,,
"Thu Aug 31 19:21:41 +0000 2023;1697328825418526936;""@tvOneNews Ganjar Pranowo Presiden 2024",,,,
"Thu Aug 31 19:20:57 +0000 2023;1697328639019462811;""@tvOneNews Ganjar Pranowo Presiden 2024"";0;0;0;0;in;1684419661209964553;1697229242189377874;pemudakadempel;https://twitter.com/pemudakadempel/status/1697328639019462811",,,,
"Thu Aug 31 19:20:05 +0000 2023;1697328422299775299;""@ganjarpranowo Ganjar Pranowo Presiden 2024"";0;0;0;0;in;1684419661209964553;1697072198568337861;pemudakadempel;https://twitter.com/pemudakadempel/status/1697328422299775299",,,,
"Thu Aug 31 19:19:33 +0000 2023;1697328286983139662;""@ganjarpranowo Ganjar Pranowo Presiden 2024"";0;0;0;0;in;1684419661209964553;1697199175950303369;pemudakadempel;https://twitter.com/pemudakadempel/status/1697328286983139662",,,,
"Thu Aug 31 19:19:16 +0000 2023;1697328217206698069;""@ganjarpranowo @jokowi Ganjar Pranowo Presiden 2024"";0;0;0;0;in;1684419661209964553;1697107772264087580;pemudakadempel;https://twitter.com/pemudakadempel/status/1697328217206698069",,,,
"Thu Aug 31 19:17:09 +0000 2023;1697327686702739482;""Kerja nyata Ganjar Pranowo",,,,
"Thu Aug 31 19:16:04 +0000 2023;1697327412718219344;""Hanya Ganjar Pranowo yang pas untuk negeri ini",,,,
"Thu Aug 31 19:15:05 +0000 2023;1697327165120066023;""Elektabilitas Ganjar Pranowo semakin hari semakin tinggi. Wan Anus tetaplah paling bawah. -------------------------------------- Bubar Cawapres Surya Paloh Nasdem Demokrat PKB AHY PKB lebih baik Green Party Zoro Agustus Grup F PKS Cak Imin https://t.co/tcUVllqKN4"";0;0;0;1;in;1684419661209964553;1697327165120066023;pemudakadempel;https://twitter.com/pemudakadempel/status/1697327165120066023",,,,
"Thu Aug 31 19:13:34 +0000 2023;1697326784503755221;""Rakyat butuh sosok untuk meneruskan kinerja Jokowi",,,,
"Thu Aug 31 19:12:40 +0000 2023;1697326554303574207;""PDIP menang",,,,
"Thu Aug 31 19:11:49 +0000 2023;1697326341761413275;""Dukungan Ganjar Pranowo di Pilpres 2024",,,,
"Thu Aug 31 19:09:40 +0000 2023;1697325802403278873;""@Aryprasetyo85 @ganjarpranowo @B1nt4ng_K1r4r4 @Arindra__ @arifuddin_onche @AntoniusCDN @AnsorPalu @Andreansyah_088 @Anak__Ogi @al_lasan @AgusValent65949 @adearmando61 Brebes Mili eluh q nduk... Semoga Pati menjadi kabupaten kebanggaan Jawa Tengah melalui prestasi siswa siswinya"";0;1;0;3;in;787701361462751232;1697178980624060481;bagaspati168;https://twitter.com/bagaspati168/status/1697325802403278873",,,,
"Thu Aug 31 19:07:16 +0000 2023;1697325197970518501;""@aryabiput @Sna_indi @ganjarpranowo Lebih parah lagi jika bicara akan ke kanan lalu langkahnya kekiri dan jika berjanji lalu diingkari. Baca",,,,
"Thu Aug 31 19:02:33 +0000 2023;1697324009220984841;""@WagimanDeep212_ @ganjarpranowo Orang tolol kau dukung? Oh kan sama² tolol..  Hahahahahaha"";0;0;0;0;tl;1585498584035622913;1697106196304633972;FULAN_313;https://twitter.com/FULAN_313/status/1697324009220984841",,,,
"Thu Aug 31 19:01:57 +0000 2023;1697323859094200357;""@WagimanDeep212_ Prestasi 0 mau jadi presiden",,,,
"Thu Aug 31 18:58:53 +0000 2023;1697323086683713893;""@ganjarpranowo Cie..cie yg dibantu viral sama @jokowi . Sampe segitunya cawe-cawenya presiden .... Kemandirian anda memang tdk ada ?"";0;0;0;0;in;1641301418899537922;1697072198568337861;AdvBudi72Gar;https://twitter.com/AdvBudi72Gar/status/1697323086683713893",,,,
"Thu Aug 31 18:57:44 +0000 2023;1697322796680937974;""@celukakuro @ganjarpranowo Kayak tau soal hutang piutang negara aja lu drun"";0;0;0;0;in;1239616913707159552;1696765943270281409;Irfansyahirawan;https://twitter.com/Irfansyahirawan/status/1697322796680937974",,,,
"Thu Aug 31 18:56:44 +0000 2023;1697322545169547272;""@ganjarpranowo @jokowi @ganjarpranowo @jokowi siap pak presiden 👍🏻"";0;0;0;0;in;1456008612;1697107772264087580;wawansugianto79;https://twitter.com/wawansugianto79/status/1697322545169547272",,,,
"Thu Aug 31 18:56:22 +0000 2023;1697322454581129652;""@Sna_indi @ganjarpranowo kapan2.😄"";0;0;0;0;tl;1657401576145969153;1697072198568337861;dhidhiLp;https://twitter.com/dhidhiLp/status/1697322454581129652",,,,
"Thu Aug 31 18:52:21 +0000 2023;1697321445498695777;""@ZidWorld_ @PriyoBudiS Alhamdulillah demokrat gabung ke ganjar pranowo PKS gabung ke pk prabowo. Nasdem dan pkb yg mengusung capres keturunan bani yaman sama dengan bubar pemilihan presiden RI hanya ada dua nama yaitu prabowo lawan ganjar yang menang prabowo"";0;1;0;1;in;1434066240339775491;1697287208854761491;bos_toke;https://twitter.com/bos_toke/status/1697321445498695777",,,,
"Thu Aug 31 18:48:30 +0000 2023;1697320473602961701;""@ch_chotimah2 @Anak__Ogi @ganjarpranowo Yg no8 aja deh"";0;0;0;0;in;1681295519631683589;1697082240038281352;EcoDariusc99999;https://twitter.com/EcoDariusc99999/status/1697320473602961701",,,,
"Thu Aug 31 18:44:55 +0000 2023;1697319574843306268;""@ch_chotimah2 @ganjarpranowo Abis dr Afrika lho...😎😎"";0;0;0;0;in;1603754238446010368;1697088755205881940;Harokokretek;https://twitter.com/Harokokretek/status/1697319574843306268",,,,
"Thu Aug 31 18:41:39 +0000 2023;1697318750960365687;""@SidikRakhm50341 @Malika6027 @aniesbaswedan @prabowo @ganjarpranowo Kalau mereka adlh milenial cerdas", sandiwara," Talking Only)."";0;0;0;0;in;1535523939610292224;1697039003810455987;AkuSend70955060;https://twitter.com/AkuSend70955060/status/1697318750960365687",,
"Thu Aug 31 18:39:45 +0000 2023;1697318273984115009;""@OligarkiBangs4t @StefanAntonio__ @ganjarpranowo Pemilihan Presiden Tahun 2024 cuma ada 2(dua) : Ganjar atau Pranowo bukan prabowo apalagi anies nggak blassss"";0;0;0;0;in;361120835;1697120121192652996;yonifree;https://twitter.com/yonifree/status/1697318273984115009",,,,
"Thu Aug 31 18:39:21 +0000 2023;1697318170368029171;""Ini mah @ganjarpranowo  dan @prabowo . Harusnya dia nanti dtg ke @BEMUI_Official  terima tangangan mereka @namasayamelki  utk debat ber3. Jangan prabowo hanya cerita soal perang sprt guru sejarah di SMA. tema A yg dibahas X. @andre_rosiade"";0;0;0;0;in;1642748298959396864;1697318170368029171;RadenJagat59524;https://twitter.com/RadenJagat59524/status/1697318170368029171",,,,
"Thu Aug 31 18:36:50 +0000 2023;1697317538097672528;""@ganjarpranowo @jokowi Mantap pak insyaallah pak Anies jadi presiden ya amin allahuma Amin Indonesia butuh pak Anies untuk perubahan"";0;0;0;0;in;1639931218203484162;1696558010145952093;Salmanbest41489;https://twitter.com/Salmanbest41489/status/1697317538097672528",,,,
"Thu Aug 31 18:36:03 +0000 2023;1697317342269813063;""@ajengcute16__ Ujunh2nya dukung @ganjarpranowo juga nih 🤣"";0;0;0;0;in;1429750785508663306;1562454354132549632;Dogboy451;https://twitter.com/Dogboy451/status/1697317342269813063",,,,
"Thu Aug 31 18:34:06 +0000 2023;1697316849216795046;""@shvmimasen @KamaSut02304391 @ketutayaekayana @RajaJuliAntoni @jokowi @ganjarpranowo @prabowo @psi_id @PDI_Perjuangan Punya hak tapi ngekorin kader partai org situ waras",,,,
"Thu Aug 31 18:32:53 +0000 2023;1697316544098017595;""@shvmimasen @KamaSut02304391 @ketutayaekayana @RajaJuliAntoni @jokowi @ganjarpranowo @prabowo @psi_id @PDI_Perjuangan Pak jokowi nunjuk prabowo",,,,
"Thu Aug 31 18:32:38 +0000 2023;1697316481619591337;""Lagak lu iyut kapir... mau menghentikan @ganjarpranowo ... Diketawain @ajengcute16__ lo...😀😀😀😀"";0;0;0;1;in;1335964949265334273;1697316481619591337;KangNanooo;https://twitter.com/KangNanooo/status/1697316481619591337",,,,
"Thu Aug 31 18:28:32 +0000 2023;1697315451330769066;""@Dennysiregar7 Kadrunista teriak² pak @ganjarpranowo &amp  pak @prabowo dikibuli oleh bpk Presiden @jokowi tapi KENYATAANNYA mrk yg dikibuli oleh #SiRajaNgibulAnies 🤣🤣"";0;1;3;29;in;1603695556379148288;1697247906078871591;Nightingaler02;https://twitter.com/Nightingaler02/status/1697315451330769066",,,,
"Thu Aug 31 18:28:17 +0000 2023;1697315386834714673;""Anda ini banyak alasan Pak @ganjarpranowo . Masih gubernur tp malah keliling2 Indonesia bahkan ikut campur urusin daerah orang pula. Waktu acara walikota seluruh Indonesia bisa dateng ngomong gagasan ?"";0;0;0;0;in;1665604090603384832;1697315386834714673;HamkahBuya;https://twitter.com/HamkahBuya/status/1697315386834714673",,,,
"Thu Aug 31 18:28:11 +0000 2023;1697315361140650120;""@Joker_Wedoks @YepryR @EviDrajat @newIding30 @ganjarpranowo @Urrangawak @OmpungGuru @mikuroQ @CasanovaX8X @007koteka @bokulos_3 @Angge33371 @DSusianti_ @SukmoPriyo @abikaHanna @MMasbin @nadataufik Lumayan ngopi sambil dengerin oposan eker ekeran sama temennya sendiri"";0;1;0;2;in;278039207;1696519347974586472;Megatop99;https://twitter.com/Megatop99/status/1697315361140650120",,,,
"Thu Aug 31 18:25:56 +0000 2023;1697314796151165015;""@KerjaBrngGanjar @ganjarpranowo Pemimpin itu di akui bukan mengakui. Top mas ganjar 🔥"";0;0;0;0;in;1317547793020407808;1697266002571227560;bukanculi;https://twitter.com/bukanculi/status/1697314796151165015",,,,
"Thu Aug 31 18:25:52 +0000 2023;1697314780049190943;""@PDemokrat Memang pada awalnya udah seperti itu karena kebodohan anda",,,,
"Thu Aug 31 18:24:29 +0000 2023;1697314428688150678;""Ganjar Pranowo berhasil ciptakan kebersamaan yang terus terbangun di Jawa Tengah #GanjarPresiden #GanjarCapres2024 https://t.co/74waJNxJGi"";1;5;0;5;in;1612114246606753794;1697314428688150678;AkangMartabak;https://twitter.com/AkangMartabak/status/1697314428688150678",,,,
"Thu Aug 31 18:19:16 +0000 2023;1697313115891970324;""Prediksi 4 Pasang Capres Cawapres  1. Anies Baswedan-Muhaimin Iskandar 2. Prabowo Subianto-Eric Tohir 3. Ganjar Pranowo - Khofifah 4. Sandiaga Uno - Ahy"";0;0;1;1;in;2832715664;1697313115891970324;wasim_achmad;https://twitter.com/wasim_achmad/status/1697313115891970324",,,,
"Thu Aug 31 18:18:22 +0000 2023;1697312890171305989;""Launching Rumah Kita XVG Artis"" Pendukung Ganjar Pranowo 👍🏼 https://t.co/im3Geo8Zkq"";0;0;0;1;in;1643277624;1697312890171305989;purnomowardoyo;https://twitter.com/purnomowardoyo/status/1697312890171305989",,,,
"Thu Aug 31 18:18:01 +0000 2023;1697312803558928889;""@GunRomli @jokowi @ganjarpranowo Sekolah negeri emang gratis tp banyak dinikmati malah orang kaya karena sistem zonasi maupun dengan  manipulasi kartu miskin dan nebeng KK"";0;0;0;0;in;908148883854733313;1697056407722594691;Putras009;https://twitter.com/Putras009/status/1697312803558928889",,,,
